KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T000847001,T000847002,T000847003,T000847004,T000847005,T000847006,T000847007,T000847008,T000847009,T000847010,T000847011,T000847012,T000847013,T000847014,T000847015,T000847016,T000847017,T000847018,T000847019,T000847020,T000847021,T000847022,T000847023,T000847024,T000847025,T000847026,T000847027,T000847028,T000847029,T000847030,T000847031,T000847032,T000847033,T000847034,T000847035,T000847036,T000847037,T000847038,T000847039,T000847040,T000847041
513017504,1,,513017502,65,28,37,2,2,0,67,27,40,34,13,21,63,26,37,33,14,19,16,9,7,0,0,0,27,27,4,14,5,3,2,0,0,23,21,2,0,19,0,3,6
513017511,2,513017513,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017513,1,,513017511,270,131,139,31,16,15,244,117,127,150,76,74,229,107,122,94,41,53,58,25,33,0,0,0,110,110,26,38,27,15,4,2,0,86,79,7,8,63,0,18,18
513017514,0,,,579,280,299,57,28,29,522,252,270,363,181,182,487,231,256,159,71,88,67,27,40,1,1,0,228,228,50,80,45,36,13,3,1,178,159,19,11,108,0,32,29
513017521,2,513017522,,8,3,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017522,1,,513017521,331,143,188,28,18,10,311,128,183,141,62,79,301,126,175,170,66,104,99,36,63,0,0,0,148,147,53,60,20,12,5,0,0,95,89,6,5,95,3,37,36
513017523,0,,,15,7,8,1,1,0,14,6,8,8,4,4,14,6,8,6,2,4,5,2,3,0,0,0,8,8,2,5,1,0,0,0,0,6,6,0,0,5,0,2,1
513017524,0,,,23,10,13,1,1,0,22,9,13,11,4,7,22,9,13,11,5,6,7,3,4,0,0,0,9,9,2,4,1,0,2,0,0,7,5,2,0,8,0,1,3
513017531,0,,,437,202,235,61,32,29,375,170,205,226,105,121,362,165,197,149,65,84,80,35,45,0,0,0,178,178,44,61,34,29,8,1,1,134,118,16,18,99,1,26,35
513017532,0,,,37,17,20,5,2,3,32,15,17,18,9,9,31,14,17,14,6,8,7,2,5,0,0,0,12,12,3,3,1,2,1,2,0,9,4,5,3,9,0,2,2
513017533,0,,,52,27,25,2,2,0,50,25,25,33,17,16,47,23,24,17,8,9,12,5,7,0,0,0,18,18,2,5,6,4,0,1,0,16,10,6,0,12,0,0,4
513017534,0,,,30,12,18,0,0,0,30,12,18,17,8,9,30,12,18,13,4,9,5,1,4,0,0,0,14,14,5,3,5,1,0,0,0,9,7,2,0,10,0,4,2
513017541,0,,,11,5,6,2,0,2,9,5,4,3,2,1,9,5,4,6,3,3,2,2,0,0,0,0,4,4,0,2,1,1,0,0,0,4,4,0,0,3,0,0,2
513017542,1,,513017452;513017454,64,26,38,2,2,0,65,26,39,11,7,4,65,26,39,54,19,35,49,18,31,0,0,0,8,7,3,3,0,1,1,1,0,6,4,2,0,7,0,2,3
513017544,0,,,46,26,20,2,1,1,44,25,19,18,12,6,43,25,18,26,13,13,9,5,4,0,0,0,22,22,6,10,4,2,0,0,0,16,15,1,1,17,0,3,6
513017553,0,,,15,6,9,0,0,0,15,6,9,8,3,5,15,6,9,7,3,4,3,1,2,0,0,0,6,6,1,2,2,1,0,0,0,5,3,2,0,4,0,0,1
513017571,1,,513017572;513017573,4,2,2,2,1,1,13,7,6,5,3,2,13,7,6,8,4,4,4,2,2,1,1,0,2,2,3,3,2,0,0,0,0,4,4,0,0,6,0,2,1
513017572,2,513017571,,9,5,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017573,2,513017571,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017581,0,,,18,9,9,0,0,0,18,9,9,7,4,3,18,9,9,11,5,6,4,1,3,0,0,0,6,6,0,2,3,0,1,0,0,6,3,3,0,6,0,0,2
513017582,0,,,76,36,40,10,6,4,66,30,36,40,19,21,64,30,34,26,11,15,12,4,8,0,0,0,23,23,4,5,4,6,1,2,1,18,10,8,2,17,0,2,3
513017583,2,513017584,,11,5,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017584,1,,513017583,4,2,2,4,2,2,11,5,6,9,5,4,10,4,6,2,0,2,1,0,1,0,0,0,1,1,1,0,1,1,0,0,1,3,1,2,1,2,0,1,0
513017591,1,,513017593,24,9,15,4,1,3,24,10,14,13,5,8,24,10,14,11,5,6,6,3,3,0,0,0,8,8,0,7,0,2,0,1,0,10,9,1,1,7,0,0,4
513017592,0,,,23,10,13,2,1,1,21,9,12,12,4,8,19,9,10,9,5,4,5,3,2,0,0,0,6,6,0,1,1,3,0,1,0,6,4,2,0,5,0,0,1
513017593,2,513017591,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017594,0,,,24,13,11,3,2,1,21,11,10,13,7,6,21,11,10,8,4,4,5,2,3,0,0,0,9,9,0,4,4,1,0,0,0,9,8,1,0,5,0,0,3
513017601,2,513017602,,4,3,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017602,1,,513017601;513017604,293,126,167,18,7,11,295,127,168,139,66,73,288,123,165,156,61,95,79,25,54,6,0,6,131,131,41,49,23,15,6,1,0,92,76,16,2,97,2,25,27
513017604,2,513017602,,16,5,11,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017611,0,,,198,90,108,14,9,5,184,81,103,98,47,51,178,78,100,86,34,52,48,15,33,0,0,0,86,86,28,29,13,11,2,2,1,57,46,11,5,63,0,21,17
513017612,0,,,16,8,8,2,1,1,14,7,7,11,6,5,14,7,7,3,1,2,1,0,1,0,0,0,8,8,4,2,1,0,1,0,0,4,3,1,0,3,0,0,1
513017621,0,,,45,19,26,0,0,0,45,19,26,20,10,10,45,19,26,25,9,16,16,6,10,0,0,0,19,19,3,9,5,1,1,0,0,16,12,4,0,14,0,3,4
513017622,0,,,40,19,21,1,1,0,39,18,21,17,9,8,38,17,21,22,9,13,15,6,9,0,0,0,17,17,3,7,5,2,0,0,0,14,10,4,0,13,0,3,5
513017624,0,,,196,96,100,11,6,5,185,90,95,106,55,51,170,85,85,79,35,44,24,9,15,0,0,0,77,77,17,25,18,13,2,1,1,59,48,11,2,55,0,14,10
513017631,0,,,90,40,50,8,5,3,82,35,47,54,25,29,77,33,44,28,10,18,13,2,11,3,0,3,36,36,10,10,9,4,2,0,1,26,20,6,2,21,1,5,5
513017633,2,513017634,,3,0,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017634,1,,513017633,163,45,118,6,3,3,160,42,118,26,11,15,160,42,118,134,31,103,121,26,95,4,0,4,20,14,8,4,2,1,1,1,0,9,9,0,2,4,1,2,1
513017641,2,513017643,,2,0,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017642,0,,,63,27,36,8,1,7,55,26,29,29,15,14,54,25,29,26,11,15,17,7,10,0,0,0,32,32,13,11,6,1,0,1,0,18,17,1,2,18,0,9,6
513017643,1,,513017641,131,61,70,26,14,12,107,47,60,66,30,36,100,44,56,41,17,24,22,9,13,0,0,0,44,44,4,18,8,7,7,1,0,41,33,8,6,26,0,3,9
513017644,0,,,172,71,101,17,7,10,155,64,91,87,41,46,147,60,87,68,23,45,33,9,24,4,2,2,79,78,27,26,12,10,2,1,0,51,43,8,3,49,0,17,16
513017651,0,,,100,53,47,5,4,1,95,49,46,48,28,20,94,48,46,47,21,26,26,11,15,0,0,0,48,48,17,18,10,0,2,0,1,31,25,6,2,33,1,11,7
513017653,1,,513017654,323,146,177,35,11,24,291,137,154,181,93,88,275,128,147,110,44,66,58,24,34,1,0,1,124,124,31,42,22,16,8,3,3,94,79,15,6,75,0,20,21
513017654,2,513017653,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017674,2,513017781,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017682,1,,513017684,16,6,10,3,2,1,18,7,11,12,6,6,17,6,11,6,1,5,5,1,4,0,0,0,6,6,1,2,1,2,1,0,0,6,3,3,1,5,0,1,0
513017683,0,,,24,13,11,2,2,0,22,11,11,12,5,7,22,11,11,10,6,4,4,1,3,0,0,0,11,11,1,8,1,1,0,0,0,10,10,0,1,7,0,1,2
513017684,2,513017682,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017691,0,,,84,41,43,6,4,2,78,37,41,56,28,28,77,36,41,22,9,13,16,5,11,0,0,0,29,29,5,8,6,7,2,0,1,22,15,7,2,16,0,3,3
513017692,0,,,16,6,10,0,0,0,16,6,10,7,3,4,16,6,10,9,3,6,4,1,3,0,0,0,7,7,0,6,0,1,0,0,0,7,5,2,0,6,0,0,2
513017694,0,,,41,19,22,11,4,7,30,15,15,22,12,10,26,11,15,8,3,5,4,1,3,0,0,0,13,13,4,2,0,4,1,2,0,9,7,2,1,5,0,2,1
513017721,0,,,149,55,94,18,4,14,131,51,80,73,33,40,128,50,78,58,18,40,39,8,31,0,0,0,61,61,18,20,11,6,4,0,2,43,33,10,3,46,0,16,7
513017722,0,,,132,70,62,19,14,5,113,56,57,71,38,33,108,55,53,42,18,24,21,8,13,0,0,0,43,43,3,22,4,5,4,2,3,40,30,10,5,27,0,1,7
513017723,0,,,206,92,114,24,8,16,182,84,98,95,52,43,178,80,98,87,32,55,55,16,39,0,0,0,71,71,13,29,8,7,4,7,3,58,38,20,5,58,0,11,14
513017724,0,,,117,61,56,7,6,1,110,55,55,53,28,25,109,55,54,57,27,30,23,10,13,0,0,0,43,43,7,14,14,4,2,0,2,36,27,9,2,34,0,4,9
513017731,0,,,100,53,47,6,3,3,94,50,44,60,34,26,91,49,42,34,16,18,15,7,8,0,0,0,54,54,26,15,8,5,0,0,0,27,24,3,2,23,17,7,8
513017732,0,,,415,200,215,39,19,20,376,181,195,227,111,116,360,176,184,149,70,79,78,34,44,14,3,11,195,194,66,76,27,18,7,0,0,127,116,11,9,91,14,22,37
513017733,0,,,36,14,22,3,1,2,33,13,20,16,6,10,32,12,20,17,7,10,6,1,5,0,0,0,15,15,4,6,2,1,2,0,0,10,8,2,0,11,0,3,2
513017734,0,,,118,54,64,6,4,2,112,50,62,55,27,28,108,48,60,57,23,34,24,6,18,1,1,0,56,56,24,14,9,7,1,1,0,32,25,7,1,42,0,17,7
513017741,0,,,422,191,231,64,29,35,358,162,196,222,101,121,344,157,187,136,61,75,71,27,44,1,0,1,166,166,25,79,28,20,11,2,1,139,125,14,16,88,2,12,40
513017742,0,,,291,133,158,48,23,25,243,110,133,167,81,86,227,100,127,76,29,47,27,11,16,0,0,0,111,111,20,40,24,21,3,1,2,91,83,8,15,50,3,14,20
513017743,0,,,185,91,94,36,22,14,148,68,80,115,54,61,137,64,73,33,14,19,15,8,7,0,0,0,79,79,33,13,15,13,3,1,1,44,38,6,12,24,3,9,3
513017744,0,,,208,101,107,38,21,17,170,80,90,95,47,48,162,75,87,75,33,42,20,9,11,0,0,0,77,77,15,27,15,8,11,0,1,62,54,8,9,45,0,10,18
513017751,0,,,161,80,81,25,13,12,134,65,69,94,48,46,125,61,64,40,17,23,20,7,13,1,0,1,58,58,16,18,7,6,4,5,2,41,29,12,5,31,1,10,6
513017771,2,513017773,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017772,0,,,15,6,9,0,0,0,15,6,9,8,4,4,15,6,9,7,2,5,3,0,3,0,0,0,7,7,1,4,2,0,0,0,0,6,5,1,0,5,0,1,1
513017773,1,,513017771,10,5,5,2,1,1,12,6,6,8,5,3,12,6,6,4,1,3,2,0,2,0,0,0,4,4,1,3,1,1,0,0,0,5,5,0,0,3,0,1,1
513017774,0,,,13,5,8,0,0,0,13,5,8,6,1,5,13,5,8,7,4,3,1,0,1,0,0,0,6,6,0,5,1,0,0,0,0,6,6,0,0,5,0,0,3
513017781,1,,513017783;513017674,55,28,27,0,0,0,59,29,30,29,13,16,56,29,27,30,16,14,15,6,9,0,0,0,14,13,2,8,2,3,1,0,0,13,9,4,0,10,0,1,5
513017783,2,513017781,,4,1,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017791,1,,513017792,17,8,9,3,2,1,16,7,9,11,5,6,12,6,6,5,2,3,2,1,1,0,0,0,5,5,0,4,0,0,1,1,0,6,5,1,1,3,0,0,2
513017792,2,513017791,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017793,2,513017794,,10,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017794,1,,513017793,17,8,9,1,0,1,26,13,13,13,8,5,26,13,13,13,5,8,3,0,3,0,0,0,8,8,2,4,4,0,1,0,0,9,5,4,1,7,0,1,2
513017822,0,,,39,20,19,7,3,4,32,17,15,18,10,8,30,17,13,14,7,7,8,4,4,0,0,0,15,15,3,5,3,3,1,0,0,12,12,0,2,8,0,0,3
513017824,0,,,204,80,124,11,4,7,193,76,117,96,36,60,186,76,110,97,40,57,46,15,31,1,0,1,88,88,29,26,20,6,3,4,0,58,43,15,3,72,0,26,11
513017831,0,,,235,109,126,19,12,7,216,97,119,124,60,64,207,90,117,92,37,55,42,16,26,0,0,0,97,97,21,38,19,16,1,2,0,76,60,16,3,64,1,14,19
513017832,0,,,154,77,77,12,6,6,142,71,71,93,50,43,134,65,69,49,21,28,24,12,12,0,0,0,56,56,5,25,13,8,3,1,1,49,43,6,1,31,1,4,15
513017833,0,,,346,164,182,33,20,13,312,144,168,173,82,91,301,137,164,139,62,77,58,21,37,0,0,0,137,136,26,58,27,13,8,3,1,109,88,21,6,89,0,20,30
513017834,0,,,321,154,167,42,21,21,279,133,146,181,91,90,271,128,143,98,42,56,46,16,30,2,1,1,133,133,37,36,36,16,8,0,0,94,79,15,13,70,2,20,19
513017841,0,,,81,32,49,22,12,10,59,20,39,43,17,26,56,19,37,16,3,13,10,1,9,0,0,0,29,29,9,8,1,7,1,1,2,20,16,4,8,13,0,6,2
513017842,0,,,94,41,53,19,6,13,75,35,40,49,25,24,74,34,40,26,10,16,10,2,8,0,0,0,29,29,2,10,5,8,1,2,1,27,21,6,5,16,0,2,7
513017843,1,,513017844,293,142,151,58,32,26,237,111,126,173,84,89,225,106,119,64,27,37,21,6,15,0,0,0,118,118,35,37,19,17,11,0,1,82,74,8,18,43,4,12,16
513017844,2,513017843,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017851,0,,,36,18,18,5,2,3,31,16,15,22,11,11,29,14,15,9,5,4,1,1,0,0,0,0,15,15,4,5,4,0,2,0,0,11,11,0,1,7,0,2,2
513017852,2,513017854,,7,4,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017853,0,,,18,13,5,3,3,0,15,10,5,8,5,3,15,10,5,7,5,2,3,2,1,0,0,0,6,6,1,2,1,1,0,1,0,5,3,2,1,6,0,1,1
513017854,1,,513017852,31,12,19,4,2,2,34,14,20,20,9,11,33,14,19,14,5,9,6,1,5,0,0,0,10,10,0,5,3,2,1,1,0,12,7,5,1,10,0,0,2
513017862,2,513017872,,4,1,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017872,1,,513017862,41,19,22,2,1,1,43,19,24,24,10,14,43,19,24,19,9,10,13,6,7,0,0,0,16,16,4,7,1,2,2,1,0,12,7,5,0,12,0,1,2
513017874,0,,,24,11,13,3,0,3,21,11,10,3,2,1,21,11,10,18,9,9,9,4,5,0,0,0,10,10,3,4,1,1,0,1,0,7,3,4,0,10,0,3,3
513017892,2,513017894,,10,4,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017894,1,,513017892;513017992,3,2,1,5,2,3,15,7,8,7,4,3,15,7,8,8,3,5,2,1,1,0,0,0,1,1,1,2,1,0,1,0,1,5,3,2,0,5,0,1,1
513017931,0,,,100,46,54,15,6,9,85,40,45,48,23,25,81,39,42,37,17,20,20,9,11,1,0,1,41,41,11,15,7,3,4,1,0,30,26,4,5,24,0,8,11
513017932,0,,,799,359,440,195,97,98,604,262,342,421,199,222,557,232,325,183,63,120,103,25,78,4,0,4,268,266,65,61,64,49,16,10,1,201,185,16,47,79,9,30,21
513017934,0,,,288,131,157,33,18,15,255,113,142,161,79,82,243,107,136,94,34,60,37,11,26,0,0,0,124,124,42,39,18,15,7,2,1,80,72,8,8,69,0,30,16
513017941,0,,,298,142,156,38,19,19,260,123,137,164,81,83,253,119,134,96,42,54,39,13,26,1,0,1,121,121,36,36,21,14,13,1,0,85,73,12,9,68,1,24,17
513017943,0,,,690,309,381,79,43,36,611,266,345,343,162,181,578,247,331,268,104,164,116,37,79,1,0,1,313,313,88,128,61,19,15,2,0,224,204,20,22,179,0,60,62
513017944,0,,,33,16,17,2,2,0,31,14,17,18,10,8,28,12,16,13,4,9,5,1,4,0,0,0,17,16,7,6,1,2,0,0,0,9,8,1,0,9,1,3,4
513017952,2,513017954,,11,4,7,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017954,1,,513017952,18,9,9,4,1,3,25,12,13,14,7,7,25,12,13,11,5,6,7,3,4,0,0,0,8,8,1,6,1,2,1,0,0,10,8,2,2,7,0,1,3
513017963,0,,,19,9,10,3,2,1,16,7,9,9,5,4,16,7,9,7,2,5,2,0,2,0,0,0,5,5,0,0,2,2,1,0,0,5,1,4,0,4,0,0,0
513017971,0,,,12,5,7,0,0,0,12,5,7,4,1,3,10,4,6,8,4,4,2,2,0,0,0,0,5,5,0,4,0,1,0,0,0,5,5,0,0,5,0,0,3
513017972,1,,513017973,13,8,5,0,0,0,20,13,7,9,6,3,19,13,6,11,7,4,5,3,2,0,0,0,4,4,1,2,3,0,0,1,0,6,4,2,0,7,0,1,1
513017973,2,513017972,,7,5,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513017992,2,513017894,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513027032,2,513027041,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513027041,1,,513027032,353,158,195,10,5,5,346,154,192,143,77,66,337,151,186,203,77,126,137,46,91,1,1,0,124,120,49,44,16,8,4,1,0,72,61,11,2,73,1,26,18
513027042,0,,,74,38,36,17,11,6,57,27,30,44,21,23,53,25,28,13,6,7,8,4,4,0,0,0,26,26,5,7,7,3,2,2,0,21,19,2,6,7,2,0,3
513027043,0,,,274,124,150,15,7,8,259,117,142,104,56,48,252,111,141,155,61,94,86,32,54,1,1,0,140,140,62,39,25,12,1,1,0,78,62,16,4,109,0,49,26
513027044,0,,,70,40,30,10,4,6,60,36,24,43,26,17,58,34,24,17,10,7,4,3,1,0,0,0,35,35,15,12,3,3,2,0,0,20,20,0,4,11,0,2,5
513027061,0,,,16,6,10,0,0,0,16,6,10,7,3,4,16,6,10,9,3,6,6,2,4,0,0,0,6,6,1,1,3,1,0,0,0,5,2,3,0,5,0,1,1
513027062,1,,513027064,10,5,5,0,0,0,15,8,7,3,2,1,15,8,7,12,6,6,4,2,2,0,0,0,5,5,2,2,3,0,0,0,0,5,3,2,0,6,0,1,2
513027063,0,,,20,10,10,2,1,1,18,9,9,5,3,2,18,9,9,13,6,7,7,3,4,0,0,0,7,7,2,2,1,1,0,0,1,5,2,3,0,7,0,2,2
513027064,2,513027062,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513027071,0,,,17,8,9,1,1,0,16,7,9,6,2,4,15,7,8,10,5,5,5,3,2,0,0,0,6,6,0,4,1,0,0,1,0,6,5,1,0,5,0,0,4
513027092,2,513027174,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513027093,2,513027174,,4,1,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513027141,0,,,574,246,328,27,8,19,547,238,309,282,141,141,525,225,300,265,97,168,153,52,101,0,0,0,279,279,102,94,53,25,5,0,0,176,156,20,3,199,1,77,42
513027142,0,,,166,70,96,7,3,4,159,67,92,82,40,42,152,65,87,77,27,50,40,17,23,0,0,0,84,84,33,29,14,7,1,0,0,51,43,8,3,58,1,20,11
513027143,0,,,43,20,23,1,1,0,42,19,23,16,9,7,41,18,23,26,10,16,11,5,6,0,0,0,21,21,7,10,1,2,1,0,0,14,11,3,0,17,0,6,8
513027144,0,,,177,96,81,19,13,6,158,83,75,78,44,34,145,77,68,80,39,41,40,20,20,0,0,0,76,76,28,23,10,8,2,4,1,48,40,8,3,57,0,23,13
513027162,1,,513027164,28,12,16,2,0,2,37,17,20,19,9,10,37,17,20,18,8,10,9,3,6,0,0,0,13,13,3,7,2,4,0,0,0,13,10,3,0,13,0,3,4
513027164,2,513027162,,11,5,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513027171,0,,,15,5,10,0,0,0,15,5,10,7,2,5,12,4,8,8,3,5,2,1,1,0,0,0,4,4,1,1,0,0,1,0,1,3,1,2,0,4,0,1,1
513027172,2,513027174,,10,5,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513027173,0,,,66,29,37,0,0,0,66,29,37,40,21,19,61,26,35,26,8,18,18,4,14,0,0,0,24,24,4,11,3,2,2,1,1,19,14,5,0,20,0,4,4
513027174,1,,513027092;513027093;513027172,14,5,9,4,1,3,29,13,16,19,8,11,28,13,15,10,5,5,7,2,5,0,0,0,4,4,2,2,0,5,0,0,1,8,2,6,1,8,0,0,1
513027242,1,,513027244,7,3,4,2,1,1,11,5,6,9,4,5,9,4,5,2,1,1,0,0,0,0,0,0,2,2,0,1,1,2,0,0,0,4,3,1,0,1,0,0,0
513027244,2,513027242,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513027271,2,513027274,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513027274,1,,513027271,21,11,10,0,0,0,27,14,13,15,9,6,26,13,13,12,5,7,7,3,4,0,0,0,7,7,1,3,2,2,0,1,0,8,4,4,0,7,0,0,3
513027283,0,,,15,8,7,0,0,0,15,8,7,8,5,3,15,8,7,7,3,4,5,2,3,0,0,0,6,6,1,2,2,1,0,0,0,4,1,3,0,6,0,1,0
513027284,1,,513027292,17,9,8,1,1,0,21,10,11,13,6,7,18,9,9,8,4,4,5,2,3,0,0,0,6,6,1,3,1,3,0,0,0,7,6,1,0,5,0,1,2
513027292,2,513027284,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513027344,2,513027442,,8,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513027354,2,513027461,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513027363,1,,513027364,45,22,23,4,1,3,49,24,25,23,12,11,49,24,25,26,12,14,17,8,9,0,0,0,16,16,3,6,4,4,2,0,0,16,12,4,2,15,0,2,6
513027364,2,513027363,,8,3,5,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513027371,2,513027372,,7,3,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513027372,1,,513027371;513027373;513027374,18,6,12,4,1,3,26,9,17,9,5,4,26,9,17,17,4,13,11,1,10,0,0,0,9,9,8,4,2,2,0,0,0,8,5,3,1,14,0,8,2
513027373,2,513027372,,2,0,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513027374,2,513027372,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513027381,2,513027383,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513027383,1,,513027381,8,4,4,1,0,1,9,5,4,3,2,1,8,4,4,6,3,3,5,3,2,0,0,0,3,3,2,1,0,0,0,1,0,2,1,1,0,4,0,2,1
513027392,2,513027482,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513027394,2,513027482,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513027442,1,,513027344,23,10,13,0,0,0,31,14,17,17,7,10,30,14,16,14,7,7,8,4,4,0,0,0,14,14,6,9,1,1,0,0,0,11,11,0,0,9,1,3,6
513027444,0,,,206,72,134,14,7,7,192,65,127,106,34,72,191,65,126,86,31,55,52,16,36,24,0,24,104,103,40,42,12,8,1,0,0,63,58,5,4,54,24,13,22
